events,time,date,date-time,reset,rtc_reset,device_id,stream,
6343,6:44 PM,04-21-2026,04-21-2026 18:44:57,0,0,eGFP3,WHEEL,
6344,6:44 PM,04-21-2026,04-21-2026 18:44:58,0,0,eGFP3,WHEEL,
6345,6:44 PM,04-21-2026,04-21-2026 18:44:58,0,0,eGFP3,WHEEL,
6346,6:44 PM,04-21-2026,04-21-2026 18:44:59,0,0,eGFP3,WHEEL,
6347,6:45 PM,04-21-2026,04-21-2026 18:45:00,0,0,eGFP3,WHEEL,
6348,6:45 PM,04-21-2026,04-21-2026 18:45:01,0,0,eGFP3,WHEEL,
6349,6:45 PM,04-21-2026,04-21-2026 18:45:01,0,0,eGFP3,WHEEL,
6350,6:45 PM,04-21-2026,04-21-2026 18:45:02,0,0,eGFP3,WHEEL,
6351,6:45 PM,04-21-2026,04-21-2026 18:45:03,0,0,eGFP3,WHEEL,
6352,6:45 PM,04-21-2026,04-21-2026 18:45:04,0,0,eGFP3,WHEEL,
6353,6:45 PM,04-21-2026,04-21-2026 18:45:05,0,0,eGFP3,WHEEL,
6354,6:45 PM,04-21-2026,04-21-2026 18:45:05,0,0,eGFP3,WHEEL,
6355,6:45 PM,04-21-2026,04-21-2026 18:45:06,0,0,eGFP3,WHEEL,
6356,6:45 PM,04-21-2026,04-21-2026 18:45:07,0,0,eGFP3,WHEEL,
6357,6:45 PM,04-21-2026,04-21-2026 18:45:08,0,0,eGFP3,WHEEL,
6358,6:45 PM,04-21-2026,04-21-2026 18:45:09,0,0,eGFP3,WHEEL,
6359,6:45 PM,04-21-2026,04-21-2026 18:45:09,0,0,eGFP3,WHEEL,
6360,6:45 PM,04-21-2026,04-21-2026 18:45:10,0,0,eGFP3,WHEEL,
6361,6:45 PM,04-21-2026,04-21-2026 18:45:11,0,0,eGFP3,WHEEL,
6362,6:45 PM,04-21-2026,04-21-2026 18:45:11,0,0,eGFP3,WHEEL,
6363,6:45 PM,04-21-2026,04-21-2026 18:45:12,0,0,eGFP3,WHEEL,
6364,6:45 PM,04-21-2026,04-21-2026 18:45:12,0,0,eGFP3,WHEEL,
6365,6:45 PM,04-21-2026,04-21-2026 18:45:13,0,0,eGFP3,WHEEL,
6366,6:45 PM,04-21-2026,04-21-2026 18:45:14,0,0,eGFP3,WHEEL,
6367,6:45 PM,04-21-2026,04-21-2026 18:45:15,0,0,eGFP3,WHEEL,
6368,6:45 PM,04-21-2026,04-21-2026 18:45:16,0,0,eGFP3,WHEEL,
6369,6:45 PM,04-21-2026,04-21-2026 18:45:17,0,0,eGFP3,WHEEL,
6370,6:45 PM,04-21-2026,04-21-2026 18:45:18,0,0,eGFP3,WHEEL,
6371,6:45 PM,04-21-2026,04-21-2026 18:45:19,0,0,eGFP3,WHEEL,
6372,6:45 PM,04-21-2026,04-21-2026 18:45:20,0,0,eGFP3,WHEEL,
6373,6:45 PM,04-21-2026,04-21-2026 18:45:21,0,0,eGFP3,WHEEL,
6374,6:45 PM,04-21-2026,04-21-2026 18:45:22,0,0,eGFP3,WHEEL,
6375,6:45 PM,04-21-2026,04-21-2026 18:45:22,0,0,eGFP3,WHEEL,
6376,6:45 PM,04-21-2026,04-21-2026 18:45:23,0,0,eGFP3,WHEEL,
6377,6:45 PM,04-21-2026,04-21-2026 18:45:24,0,0,eGFP3,WHEEL,
6378,6:45 PM,04-21-2026,04-21-2026 18:45:25,0,0,eGFP3,WHEEL,
6379,6:45 PM,04-21-2026,04-21-2026 18:45:26,0,0,eGFP3,WHEEL,
6380,6:45 PM,04-21-2026,04-21-2026 18:45:27,0,0,eGFP3,WHEEL,
6381,6:45 PM,04-21-2026,04-21-2026 18:45:28,0,0,eGFP3,WHEEL,
6382,6:45 PM,04-21-2026,04-21-2026 18:45:28,0,0,eGFP3,WHEEL,
6383,6:45 PM,04-21-2026,04-21-2026 18:45:29,0,0,eGFP3,WHEEL,
6384,6:45 PM,04-21-2026,04-21-2026 18:45:30,0,0,eGFP3,WHEEL,
6385,6:45 PM,04-21-2026,04-21-2026 18:45:31,0,0,eGFP3,WHEEL,
6386,6:45 PM,04-21-2026,04-21-2026 18:45:32,0,0,eGFP3,WHEEL,
6387,6:45 PM,04-21-2026,04-21-2026 18:45:33,0,0,eGFP3,WHEEL,
6388,6:45 PM,04-21-2026,04-21-2026 18:45:34,0,0,eGFP3,WHEEL,
6389,6:45 PM,04-21-2026,04-21-2026 18:45:34,0,0,eGFP3,WHEEL,
6390,6:45 PM,04-21-2026,04-21-2026 18:45:35,0,0,eGFP3,WHEEL,
6391,6:45 PM,04-21-2026,04-21-2026 18:45:36,0,0,eGFP3,WHEEL,
6392,6:45 PM,04-21-2026,04-21-2026 18:45:37,0,0,eGFP3,WHEEL,
6393,6:45 PM,04-21-2026,04-21-2026 18:45:38,0,0,eGFP3,WHEEL,
6394,6:45 PM,04-21-2026,04-21-2026 18:45:38,0,0,eGFP3,WHEEL,
6395,6:45 PM,04-21-2026,04-21-2026 18:45:39,0,0,eGFP3,WHEEL,
6396,6:45 PM,04-21-2026,04-21-2026 18:45:40,0,0,eGFP3,WHEEL,
6397,6:45 PM,04-21-2026,04-21-2026 18:45:41,0,0,eGFP3,WHEEL,
6398,6:45 PM,04-21-2026,04-21-2026 18:45:42,0,0,eGFP3,WHEEL,
6399,6:45 PM,04-21-2026,04-21-2026 18:45:42,0,0,eGFP3,WHEEL,
6400,6:45 PM,04-21-2026,04-21-2026 18:45:43,0,0,eGFP3,WHEEL,
6401,6:45 PM,04-21-2026,04-21-2026 18:45:44,0,0,eGFP3,WHEEL,
6402,6:45 PM,04-21-2026,04-21-2026 18:45:44,0,0,eGFP3,WHEEL,
6403,6:45 PM,04-21-2026,04-21-2026 18:45:45,0,0,eGFP3,WHEEL,
6404,6:45 PM,04-21-2026,04-21-2026 18:45:46,0,0,eGFP3,WHEEL,
6405,6:45 PM,04-21-2026,04-21-2026 18:45:47,0,0,eGFP3,WHEEL,
6406,6:45 PM,04-21-2026,04-21-2026 18:45:47,0,0,eGFP3,WHEEL,
6407,6:45 PM,04-21-2026,04-21-2026 18:45:49,0,0,eGFP3,WHEEL,
6408,6:45 PM,04-21-2026,04-21-2026 18:45:49,0,0,eGFP3,WHEEL,
6409,6:45 PM,04-21-2026,04-21-2026 18:45:50,0,0,eGFP3,WHEEL,
6410,6:45 PM,04-21-2026,04-21-2026 18:45:51,0,0,eGFP3,WHEEL,
6411,6:45 PM,04-21-2026,04-21-2026 18:45:51,0,0,eGFP3,WHEEL,
6412,6:45 PM,04-21-2026,04-21-2026 18:45:52,0,0,eGFP3,WHEEL,
6413,6:45 PM,04-21-2026,04-21-2026 18:45:53,0,0,eGFP3,WHEEL,
6414,6:45 PM,04-21-2026,04-21-2026 18:45:54,0,0,eGFP3,WHEEL,
6415,6:45 PM,04-21-2026,04-21-2026 18:45:55,0,0,eGFP3,WHEEL,
6416,6:45 PM,04-21-2026,04-21-2026 18:45:56,0,0,eGFP3,WHEEL,
6417,6:45 PM,04-21-2026,04-21-2026 18:45:57,0,0,eGFP3,WHEEL,
6418,6:45 PM,04-21-2026,04-21-2026 18:45:57,0,0,eGFP3,WHEEL,
6419,6:45 PM,04-21-2026,04-21-2026 18:45:58,0,0,eGFP3,WHEEL,
6420,6:45 PM,04-21-2026,04-21-2026 18:45:59,0,0,eGFP3,WHEEL,
6421,6:46 PM,04-21-2026,04-21-2026 18:46:00,0,0,eGFP3,WHEEL,
6422,6:46 PM,04-21-2026,04-21-2026 18:46:01,0,0,eGFP3,WHEEL,
6423,6:46 PM,04-21-2026,04-21-2026 18:46:01,0,0,eGFP3,WHEEL,
6424,6:46 PM,04-21-2026,04-21-2026 18:46:02,0,0,eGFP3,WHEEL,
6425,6:46 PM,04-21-2026,04-21-2026 18:46:03,0,0,eGFP3,WHEEL,
6426,6:46 PM,04-21-2026,04-21-2026 18:46:04,0,0,eGFP3,WHEEL,
6427,6:46 PM,04-21-2026,04-21-2026 18:46:05,0,0,eGFP3,WHEEL,
6428,6:46 PM,04-21-2026,04-21-2026 18:46:05,0,0,eGFP3,WHEEL,
6429,6:46 PM,04-21-2026,04-21-2026 18:46:06,0,0,eGFP3,WHEEL,
6430,6:46 PM,04-21-2026,04-21-2026 18:46:07,0,0,eGFP3,WHEEL,
6431,6:46 PM,04-21-2026,04-21-2026 18:46:08,0,0,eGFP3,WHEEL,
6432,6:46 PM,04-21-2026,04-21-2026 18:46:08,0,0,eGFP3,WHEEL,
6433,6:46 PM,04-21-2026,04-21-2026 18:46:09,0,0,eGFP3,WHEEL,
6434,6:46 PM,04-21-2026,04-21-2026 18:46:10,0,0,eGFP3,WHEEL,
6435,6:46 PM,04-21-2026,04-21-2026 18:46:11,0,0,eGFP3,WHEEL,
6436,6:46 PM,04-21-2026,04-21-2026 18:46:12,0,0,eGFP3,WHEEL,
6437,6:46 PM,04-21-2026,04-21-2026 18:46:13,0,0,eGFP3,WHEEL,
6438,6:46 PM,04-21-2026,04-21-2026 18:46:14,0,0,eGFP3,WHEEL,
6439,6:46 PM,04-21-2026,04-21-2026 18:46:15,0,0,eGFP3,WHEEL,
6440,6:46 PM,04-21-2026,04-21-2026 18:46:16,0,0,eGFP3,WHEEL,
6441,6:46 PM,04-21-2026,04-21-2026 18:46:17,0,0,eGFP3,WHEEL,
6442,6:46 PM,04-21-2026,04-21-2026 18:46:17,0,0,eGFP3,WHEEL,
6443,6:46 PM,04-21-2026,04-21-2026 18:46:18,0,0,eGFP3,WHEEL,
6444,6:46 PM,04-21-2026,04-21-2026 18:46:19,0,0,eGFP3,WHEEL,
6445,6:46 PM,04-21-2026,04-21-2026 18:46:19,0,0,eGFP3,WHEEL,
6446,6:46 PM,04-21-2026,04-21-2026 18:46:20,0,0,eGFP3,WHEEL,
6447,6:46 PM,04-21-2026,04-21-2026 18:46:21,0,0,eGFP3,WHEEL,
6448,6:46 PM,04-21-2026,04-21-2026 18:46:22,0,0,eGFP3,WHEEL,
6449,6:46 PM,04-21-2026,04-21-2026 18:46:23,0,0,eGFP3,WHEEL,
6450,6:46 PM,04-21-2026,04-21-2026 18:46:24,0,0,eGFP3,WHEEL,
6451,6:46 PM,04-21-2026,04-21-2026 18:46:25,0,0,eGFP3,WHEEL,
6452,6:46 PM,04-21-2026,04-21-2026 18:46:26,0,0,eGFP3,WHEEL,
6453,6:46 PM,04-21-2026,04-21-2026 18:46:28,0,0,eGFP3,WHEEL,
6454,6:46 PM,04-21-2026,04-21-2026 18:46:29,0,0,eGFP3,WHEEL,
6455,6:46 PM,04-21-2026,04-21-2026 18:46:29,0,0,eGFP3,WHEEL,
6456,6:46 PM,04-21-2026,04-21-2026 18:46:30,0,0,eGFP3,WHEEL,
6457,6:46 PM,04-21-2026,04-21-2026 18:46:31,0,0,eGFP3,WHEEL,
6458,6:46 PM,04-21-2026,04-21-2026 18:46:32,0,0,eGFP3,WHEEL,
6459,6:46 PM,04-21-2026,04-21-2026 18:46:35,0,0,eGFP3,WHEEL,
6460,6:46 PM,04-21-2026,04-21-2026 18:46:36,0,0,eGFP3,WHEEL,
6461,6:46 PM,04-21-2026,04-21-2026 18:46:36,0,0,eGFP3,WHEEL,
6462,6:46 PM,04-21-2026,04-21-2026 18:46:37,0,0,eGFP3,WHEEL,
6463,6:46 PM,04-21-2026,04-21-2026 18:46:38,0,0,eGFP3,WHEEL,
6464,6:46 PM,04-21-2026,04-21-2026 18:46:39,0,0,eGFP3,WHEEL,
6465,6:46 PM,04-21-2026,04-21-2026 18:46:39,0,0,eGFP3,WHEEL,
6466,6:46 PM,04-21-2026,04-21-2026 18:46:40,0,0,eGFP3,WHEEL,
6467,6:46 PM,04-21-2026,04-21-2026 18:46:41,0,0,eGFP3,WHEEL,
6468,6:46 PM,04-21-2026,04-21-2026 18:46:42,0,0,eGFP3,WHEEL,
6469,6:46 PM,04-21-2026,04-21-2026 18:46:42,0,0,eGFP3,WHEEL,
6470,6:46 PM,04-21-2026,04-21-2026 18:46:43,0,0,eGFP3,WHEEL,
6471,6:46 PM,04-21-2026,04-21-2026 18:46:44,0,0,eGFP3,WHEEL,
6472,6:46 PM,04-21-2026,04-21-2026 18:46:45,0,0,eGFP3,WHEEL,
6473,6:46 PM,04-21-2026,04-21-2026 18:46:45,0,0,eGFP3,WHEEL,
6474,6:46 PM,04-21-2026,04-21-2026 18:46:46,0,0,eGFP3,WHEEL,
6475,6:46 PM,04-21-2026,04-21-2026 18:46:47,0,0,eGFP3,WHEEL,
6476,6:46 PM,04-21-2026,04-21-2026 18:46:48,0,0,eGFP3,WHEEL,
6477,6:46 PM,04-21-2026,04-21-2026 18:46:48,0,0,eGFP3,WHEEL,
6478,6:46 PM,04-21-2026,04-21-2026 18:46:49,0,0,eGFP3,WHEEL,
6479,6:47 PM,04-21-2026,04-21-2026 18:47:29,0,0,eGFP3,WHEEL,
6480,6:47 PM,04-21-2026,04-21-2026 18:47:31,0,0,eGFP3,WHEEL,
6481,6:47 PM,04-21-2026,04-21-2026 18:47:32,0,0,eGFP3,WHEEL,
6482,6:47 PM,04-21-2026,04-21-2026 18:47:33,0,0,eGFP3,WHEEL,
6483,6:47 PM,04-21-2026,04-21-2026 18:47:34,0,0,eGFP3,WHEEL,
6484,6:47 PM,04-21-2026,04-21-2026 18:47:34,0,0,eGFP3,WHEEL,
6485,6:47 PM,04-21-2026,04-21-2026 18:47:35,0,0,eGFP3,WHEEL,
6486,6:47 PM,04-21-2026,04-21-2026 18:47:36,0,0,eGFP3,WHEEL,
6487,6:47 PM,04-21-2026,04-21-2026 18:47:37,0,0,eGFP3,WHEEL,
6488,6:47 PM,04-21-2026,04-21-2026 18:47:37,0,0,eGFP3,WHEEL,
6489,6:47 PM,04-21-2026,04-21-2026 18:47:38,0,0,eGFP3,WHEEL,
6490,6:47 PM,04-21-2026,04-21-2026 18:47:39,0,0,eGFP3,WHEEL,
6491,6:47 PM,04-21-2026,04-21-2026 18:47:39,0,0,eGFP3,WHEEL,
6492,6:47 PM,04-21-2026,04-21-2026 18:47:40,0,0,eGFP3,WHEEL,
6493,6:47 PM,04-21-2026,04-21-2026 18:47:40,0,0,eGFP3,WHEEL,
6494,6:47 PM,04-21-2026,04-21-2026 18:47:41,0,0,eGFP3,WHEEL,
6495,6:47 PM,04-21-2026,04-21-2026 18:47:42,0,0,eGFP3,WHEEL,
6496,6:47 PM,04-21-2026,04-21-2026 18:47:43,0,0,eGFP3,WHEEL,
6497,6:47 PM,04-21-2026,04-21-2026 18:47:43,0,0,eGFP3,WHEEL,
6498,6:47 PM,04-21-2026,04-21-2026 18:47:44,0,0,eGFP3,WHEEL,
6499,6:47 PM,04-21-2026,04-21-2026 18:47:45,0,0,eGFP3,WHEEL,
6500,6:47 PM,04-21-2026,04-21-2026 18:47:45,0,0,eGFP3,WHEEL,
6501,6:47 PM,04-21-2026,04-21-2026 18:47:46,0,0,eGFP3,WHEEL,
6502,6:47 PM,04-21-2026,04-21-2026 18:47:47,0,0,eGFP3,WHEEL,
6503,6:47 PM,04-21-2026,04-21-2026 18:47:48,0,0,eGFP3,WHEEL,
6504,6:47 PM,04-21-2026,04-21-2026 18:47:48,0,0,eGFP3,WHEEL,
6505,6:47 PM,04-21-2026,04-21-2026 18:47:49,0,0,eGFP3,WHEEL,
6506,6:47 PM,04-21-2026,04-21-2026 18:47:50,0,0,eGFP3,WHEEL,
6507,6:47 PM,04-21-2026,04-21-2026 18:47:50,0,0,eGFP3,WHEEL,
6508,6:47 PM,04-21-2026,04-21-2026 18:47:51,0,0,eGFP3,WHEEL,
6509,6:47 PM,04-21-2026,04-21-2026 18:47:52,0,0,eGFP3,WHEEL,
6510,6:47 PM,04-21-2026,04-21-2026 18:47:53,0,0,eGFP3,WHEEL,
6511,6:47 PM,04-21-2026,04-21-2026 18:47:53,0,0,eGFP3,WHEEL,
6512,6:47 PM,04-21-2026,04-21-2026 18:47:54,0,0,eGFP3,WHEEL,
6513,6:47 PM,04-21-2026,04-21-2026 18:47:55,0,0,eGFP3,WHEEL,
6514,6:47 PM,04-21-2026,04-21-2026 18:47:55,0,0,eGFP3,WHEEL,
6515,6:47 PM,04-21-2026,04-21-2026 18:47:56,0,0,eGFP3,WHEEL,
6516,6:47 PM,04-21-2026,04-21-2026 18:47:57,0,0,eGFP3,WHEEL,
6517,6:47 PM,04-21-2026,04-21-2026 18:47:58,0,0,eGFP3,WHEEL,
6518,6:47 PM,04-21-2026,04-21-2026 18:47:59,0,0,eGFP3,WHEEL,
6519,6:48 PM,04-21-2026,04-21-2026 18:48:00,0,0,eGFP3,WHEEL,
6520,6:48 PM,04-21-2026,04-21-2026 18:48:01,0,0,eGFP3,WHEEL,
6521,6:48 PM,04-21-2026,04-21-2026 18:48:01,0,0,eGFP3,WHEEL,
6522,6:48 PM,04-21-2026,04-21-2026 18:48:02,0,0,eGFP3,WHEEL,
6523,6:48 PM,04-21-2026,04-21-2026 18:48:03,0,0,eGFP3,WHEEL,
6524,6:48 PM,04-21-2026,04-21-2026 18:48:04,0,0,eGFP3,WHEEL,
6525,6:48 PM,04-21-2026,04-21-2026 18:48:05,0,0,eGFP3,WHEEL,
6526,6:48 PM,04-21-2026,04-21-2026 18:48:05,0,0,eGFP3,WHEEL,
6527,6:48 PM,04-21-2026,04-21-2026 18:48:06,0,0,eGFP3,WHEEL,
6528,6:48 PM,04-21-2026,04-21-2026 18:48:07,0,0,eGFP3,WHEEL,
6529,6:48 PM,04-21-2026,04-21-2026 18:48:07,0,0,eGFP3,WHEEL,
6530,6:48 PM,04-21-2026,04-21-2026 18:48:08,0,0,eGFP3,WHEEL,
6531,6:48 PM,04-21-2026,04-21-2026 18:48:09,0,0,eGFP3,WHEEL,
6532,6:48 PM,04-21-2026,04-21-2026 18:48:10,0,0,eGFP3,WHEEL,
6533,6:48 PM,04-21-2026,04-21-2026 18:48:10,0,0,eGFP3,WHEEL,
6534,6:48 PM,04-21-2026,04-21-2026 18:48:11,0,0,eGFP3,WHEEL,
6535,6:48 PM,04-21-2026,04-21-2026 18:48:12,0,0,eGFP3,WHEEL,
6536,6:48 PM,04-21-2026,04-21-2026 18:48:13,0,0,eGFP3,WHEEL,
6537,6:48 PM,04-21-2026,04-21-2026 18:48:13,0,0,eGFP3,WHEEL,
6538,6:48 PM,04-21-2026,04-21-2026 18:48:14,0,0,eGFP3,WHEEL,
6539,6:48 PM,04-21-2026,04-21-2026 18:48:15,0,0,eGFP3,WHEEL,
6540,6:48 PM,04-21-2026,04-21-2026 18:48:16,0,0,eGFP3,WHEEL,
6541,6:48 PM,04-21-2026,04-21-2026 18:48:16,0,0,eGFP3,WHEEL,
6542,6:48 PM,04-21-2026,04-21-2026 18:48:17,0,0,eGFP3,WHEEL,
6543,6:48 PM,04-21-2026,04-21-2026 18:48:18,0,0,eGFP3,WHEEL,
6544,6:48 PM,04-21-2026,04-21-2026 18:48:19,0,0,eGFP3,WHEEL,
6545,6:48 PM,04-21-2026,04-21-2026 18:48:21,0,0,eGFP3,WHEEL,
6546,6:48 PM,04-21-2026,04-21-2026 18:48:22,0,0,eGFP3,WHEEL,
6547,6:48 PM,04-21-2026,04-21-2026 18:48:23,0,0,eGFP3,WHEEL,
6548,6:48 PM,04-21-2026,04-21-2026 18:48:23,0,0,eGFP3,WHEEL,
6549,6:48 PM,04-21-2026,04-21-2026 18:48:24,0,0,eGFP3,WHEEL,
6550,6:48 PM,04-21-2026,04-21-2026 18:48:24,0,0,eGFP3,WHEEL,
6551,6:48 PM,04-21-2026,04-21-2026 18:48:25,0,0,eGFP3,WHEEL,
6552,6:48 PM,04-21-2026,04-21-2026 18:48:26,0,0,eGFP3,WHEEL,
6553,6:48 PM,04-21-2026,04-21-2026 18:48:26,0,0,eGFP3,WHEEL,
6554,6:48 PM,04-21-2026,04-21-2026 18:48:27,0,0,eGFP3,WHEEL,
6555,6:48 PM,04-21-2026,04-21-2026 18:48:28,0,0,eGFP3,WHEEL,
6556,6:48 PM,04-21-2026,04-21-2026 18:48:28,0,0,eGFP3,WHEEL,
6557,6:48 PM,04-21-2026,04-21-2026 18:48:29,0,0,eGFP3,WHEEL,
6558,6:48 PM,04-21-2026,04-21-2026 18:48:30,0,0,eGFP3,WHEEL,
6559,6:48 PM,04-21-2026,04-21-2026 18:48:31,0,0,eGFP3,WHEEL,
6560,6:48 PM,04-21-2026,04-21-2026 18:48:32,0,0,eGFP3,WHEEL,
6561,6:48 PM,04-21-2026,04-21-2026 18:48:33,0,0,eGFP3,WHEEL,
6562,6:48 PM,04-21-2026,04-21-2026 18:48:33,0,0,eGFP3,WHEEL,
6563,6:48 PM,04-21-2026,04-21-2026 18:48:35,0,0,eGFP3,WHEEL,
6564,6:48 PM,04-21-2026,04-21-2026 18:48:36,0,0,eGFP3,WHEEL,
6565,6:48 PM,04-21-2026,04-21-2026 18:48:37,0,0,eGFP3,WHEEL,
6566,6:48 PM,04-21-2026,04-21-2026 18:48:37,0,0,eGFP3,WHEEL,
6567,6:48 PM,04-21-2026,04-21-2026 18:48:38,0,0,eGFP3,WHEEL,
6568,6:48 PM,04-21-2026,04-21-2026 18:48:39,0,0,eGFP3,WHEEL,
6569,6:48 PM,04-21-2026,04-21-2026 18:48:42,0,0,eGFP3,WHEEL,
6570,6:48 PM,04-21-2026,04-21-2026 18:48:44,0,0,eGFP3,WHEEL,
6571,6:48 PM,04-21-2026,04-21-2026 18:48:45,0,0,eGFP3,WHEEL,
6572,6:48 PM,04-21-2026,04-21-2026 18:48:46,0,0,eGFP3,WHEEL,
6573,6:48 PM,04-21-2026,04-21-2026 18:48:47,0,0,eGFP3,WHEEL,
6574,6:48 PM,04-21-2026,04-21-2026 18:48:48,0,0,eGFP3,WHEEL,
6575,6:48 PM,04-21-2026,04-21-2026 18:48:49,0,0,eGFP3,WHEEL,
6576,6:48 PM,04-21-2026,04-21-2026 18:48:49,0,0,eGFP3,WHEEL,
6577,6:48 PM,04-21-2026,04-21-2026 18:48:50,0,0,eGFP3,WHEEL,
6578,6:48 PM,04-21-2026,04-21-2026 18:48:51,0,0,eGFP3,WHEEL,
6579,6:48 PM,04-21-2026,04-21-2026 18:48:51,0,0,eGFP3,WHEEL,
6580,6:48 PM,04-21-2026,04-21-2026 18:48:52,0,0,eGFP3,WHEEL,
6581,6:48 PM,04-21-2026,04-21-2026 18:48:52,0,0,eGFP3,WHEEL,
6582,6:48 PM,04-21-2026,04-21-2026 18:48:53,0,0,eGFP3,WHEEL,
6583,6:48 PM,04-21-2026,04-21-2026 18:48:54,0,0,eGFP3,WHEEL,
6584,6:48 PM,04-21-2026,04-21-2026 18:48:54,0,0,eGFP3,WHEEL,
6585,6:48 PM,04-21-2026,04-21-2026 18:48:55,0,0,eGFP3,WHEEL,
6586,6:48 PM,04-21-2026,04-21-2026 18:48:56,0,0,eGFP3,WHEEL,
6587,6:48 PM,04-21-2026,04-21-2026 18:48:57,0,0,eGFP3,WHEEL,
6588,6:48 PM,04-21-2026,04-21-2026 18:48:57,0,0,eGFP3,WHEEL,
6589,6:48 PM,04-21-2026,04-21-2026 18:48:58,0,0,eGFP3,WHEEL,
6590,6:48 PM,04-21-2026,04-21-2026 18:48:59,0,0,eGFP3,WHEEL,
6591,6:49 PM,04-21-2026,04-21-2026 18:49:00,0,0,eGFP3,WHEEL,
6592,6:49 PM,04-21-2026,04-21-2026 18:49:01,0,0,eGFP3,WHEEL,
6593,6:49 PM,04-21-2026,04-21-2026 18:49:01,0,0,eGFP3,WHEEL,
6594,6:49 PM,04-21-2026,04-21-2026 18:49:02,0,0,eGFP3,WHEEL,
6595,6:49 PM,04-21-2026,04-21-2026 18:49:02,0,0,eGFP3,WHEEL,
6596,6:49 PM,04-21-2026,04-21-2026 18:49:03,0,0,eGFP3,WHEEL,
6597,6:49 PM,04-21-2026,04-21-2026 18:49:04,0,0,eGFP3,WHEEL,
6598,6:49 PM,04-21-2026,04-21-2026 18:49:05,0,0,eGFP3,WHEEL,
6599,6:49 PM,04-21-2026,04-21-2026 18:49:06,0,0,eGFP3,WHEEL,
6600,6:49 PM,04-21-2026,04-21-2026 18:49:07,0,0,eGFP3,WHEEL,
6601,6:49 PM,04-21-2026,04-21-2026 18:49:07,0,0,eGFP3,WHEEL,
6602,6:49 PM,04-21-2026,04-21-2026 18:49:08,0,0,eGFP3,WHEEL,
6603,6:49 PM,04-21-2026,04-21-2026 18:49:09,0,0,eGFP3,WHEEL,
6604,6:49 PM,04-21-2026,04-21-2026 18:49:09,0,0,eGFP3,WHEEL,
6605,6:49 PM,04-21-2026,04-21-2026 18:49:11,0,0,eGFP3,WHEEL,
6606,6:49 PM,04-21-2026,04-21-2026 18:49:11,0,0,eGFP3,WHEEL,
6607,6:49 PM,04-21-2026,04-21-2026 18:49:12,0,0,eGFP3,WHEEL,
6608,6:49 PM,04-21-2026,04-21-2026 18:49:13,0,0,eGFP3,WHEEL,
6609,6:49 PM,04-21-2026,04-21-2026 18:49:14,0,0,eGFP3,WHEEL,
6610,6:49 PM,04-21-2026,04-21-2026 18:49:15,0,0,eGFP3,WHEEL,
6611,6:49 PM,04-21-2026,04-21-2026 18:49:15,0,0,eGFP3,WHEEL,
6612,6:49 PM,04-21-2026,04-21-2026 18:49:16,0,0,eGFP3,WHEEL,
6613,6:49 PM,04-21-2026,04-21-2026 18:49:17,0,0,eGFP3,WHEEL,
6614,6:49 PM,04-21-2026,04-21-2026 18:49:18,0,0,eGFP3,WHEEL,
6615,6:49 PM,04-21-2026,04-21-2026 18:49:18,0,0,eGFP3,WHEEL,
6616,6:49 PM,04-21-2026,04-21-2026 18:49:19,0,0,eGFP3,WHEEL,
6617,6:49 PM,04-21-2026,04-21-2026 18:49:20,0,0,eGFP3,WHEEL,
6618,6:49 PM,04-21-2026,04-21-2026 18:49:21,0,0,eGFP3,WHEEL,
6619,6:49 PM,04-21-2026,04-21-2026 18:49:22,0,0,eGFP3,WHEEL,
6620,6:49 PM,04-21-2026,04-21-2026 18:49:23,0,0,eGFP3,WHEEL,
6621,6:49 PM,04-21-2026,04-21-2026 18:49:25,0,0,eGFP3,WHEEL,
6622,6:49 PM,04-21-2026,04-21-2026 18:49:26,0,0,eGFP3,WHEEL,
6623,6:49 PM,04-21-2026,04-21-2026 18:49:26,0,0,eGFP3,WHEEL,
6624,6:49 PM,04-21-2026,04-21-2026 18:49:27,0,0,eGFP3,WHEEL,
6625,6:49 PM,04-21-2026,04-21-2026 18:49:28,0,0,eGFP3,WHEEL,
6626,6:49 PM,04-21-2026,04-21-2026 18:49:29,0,0,eGFP3,WHEEL,
6627,6:49 PM,04-21-2026,04-21-2026 18:49:30,0,0,eGFP3,WHEEL,
6628,6:49 PM,04-21-2026,04-21-2026 18:49:31,0,0,eGFP3,WHEEL,
6629,6:49 PM,04-21-2026,04-21-2026 18:49:31,0,0,eGFP3,WHEEL,
6630,6:49 PM,04-21-2026,04-21-2026 18:49:32,0,0,eGFP3,WHEEL,
6631,6:49 PM,04-21-2026,04-21-2026 18:49:33,0,0,eGFP3,WHEEL,
6632,6:49 PM,04-21-2026,04-21-2026 18:49:34,0,0,eGFP3,WHEEL,
6633,6:49 PM,04-21-2026,04-21-2026 18:49:34,0,0,eGFP3,WHEEL,
6634,6:49 PM,04-21-2026,04-21-2026 18:49:35,0,0,eGFP3,WHEEL,
6635,6:49 PM,04-21-2026,04-21-2026 18:49:36,0,0,eGFP3,WHEEL,
6636,6:49 PM,04-21-2026,04-21-2026 18:49:36,0,0,eGFP3,WHEEL,
6637,6:49 PM,04-21-2026,04-21-2026 18:49:37,0,0,eGFP3,WHEEL,
6638,6:49 PM,04-21-2026,04-21-2026 18:49:38,0,0,eGFP3,WHEEL,
6639,6:49 PM,04-21-2026,04-21-2026 18:49:39,0,0,eGFP3,WHEEL,
